run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,3,logistic_regression,roc_auc,0.9573412698412699,True,21.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,4,logistic_regression,accuracy,0.631578947368421,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,4,logistic_regression,f1_macro,0.3870967741935484,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,4,logistic_regression,roc_auc,0.2261904761904762,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,4,logistic_regression,accuracy,0.38596491228070173,True,37.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,4,logistic_regression,f1_macro,0.34027777777777773,True,37.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,4,logistic_regression,roc_auc,0.2724867724867725,True,37.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,4,logistic_regression,accuracy,0.42105263157894735,True,38.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,4,logistic_regression,f1_macro,0.3986572890025575,True,38.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,4,logistic_regression,roc_auc,0.3792989417989418,True,38.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,4,logistic_regression,accuracy,0.30701754385964913,True,31.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,4,logistic_regression,f1_macro,0.25168259243872043,True,31.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,4,logistic_regression,roc_auc,0.11607142857142859,True,31.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,4,logistic_regression,accuracy,0.5964912280701754,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,4,logistic_regression,f1_macro,0.5460526315789473,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,4,logistic_regression,roc_auc,0.5677910052910053,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,4,logistic_regression,accuracy,0.543859649122807,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,4,logistic_regression,f1_macro,0.5188311688311689,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,4,logistic_regression,roc_auc,0.46626984126984133,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,4,logistic_regression,accuracy,0.4649122807017544,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,4,logistic_regression,f1_macro,0.4221852928957208,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,4,logistic_regression,roc_auc,0.7741402116402116,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,4,logistic_regression,accuracy,0.8421052631578947,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,4,logistic_regression,f1_macro,0.8080808080808081,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,4,logistic_regression,roc_auc,0.9857804232804234,True,20.0,success,,398,
POP6_SEEDED_20260321,adult_income,madifft,,0,logistic_regression,accuracy,0.7521282476506357,True,139.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,0,logistic_regression,f1_macro,0.4292655224634023,True,139.0,success,,31654,
POP6_SEEDED_20260321,adult_income,madifft,,0,logistic_regression,roc_auc,0.5779871870034774,True,139.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,0,logistic_regression,accuracy,0.7187396351575456,True,46.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,0,logistic_regression,f1_macro,0.5704018460573383,True,46.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.1,0.1,0,logistic_regression,roc_auc,0.7525494144302973,True,46.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,0,logistic_regression,accuracy,0.807739082365948,True,117.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,0,logistic_regression,f1_macro,0.7113948419503668,True,117.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.2,0.2,0,logistic_regression,roc_auc,0.8332205855028276,True,117.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,0,logistic_regression,accuracy,0.8037589828634605,True,144.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,0,logistic_regression,f1_macro,0.7085336933952096,True,144.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps0.5,0.5,0,logistic_regression,roc_auc,0.8369495249445886,True,144.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,0,logistic_regression,accuracy,0.8008844665561083,True,104.0,success,,31654,
POP6_SEEDED_20260321,adult_income,privbayes_eps1,1.0,0,logistic_regression,f1_macro,0.7035958743061475,True,104.0,success,,31654,
