run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
POP6_SEEDED_20260321,heart,privbayes_eps0.2,0.2,4,,0.5322359396433471,2.0267233572511594,4.883475093508015,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.5,0.5,4,,0.4995100921026847,1.9786280607470565,4.767587455586269,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps1,1.0,4,,0.5153831079757005,1.9455518793030848,4.687889006514726,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps2,2.0,4,,0.4454242602390751,1.9316904107681998,4.65448921561215,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps5,5.0,4,,0.5034293552812071,1.8870619581952266,4.546955083821459,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps10,10.0,4,,0.6357044875563393,1.895063913102055,4.566236130416724,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,madifft,,0,,0.4497666666666667,2.769529556504852,8.58888288273319,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.1,0.1,0,,0.5488999999999999,1.1336176276131356,3.515582281656004,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.2,0.2,0,,0.5423666666666668,1.1179523262760191,3.4670009483421196,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.5,0.5,0,,0.5382666666666667,1.1308791007176842,3.507089544425234,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps1,1.0,0,,0.5482333333333334,1.1021983035850702,3.418144471794802,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps2,2.0,0,,0.5578000000000001,1.0937086993170004,3.391816456407516,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps5,5.0,0,,0.5766666666666667,1.0230946414448663,3.172827685728462,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps10,10.0,0,,0.5468999999999999,1.0586720948426016,3.2831607131487135,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,madifft,,1,,0.5366666666666667,0.7642730801157873,2.524195951190458,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.1,0.1,1,,0.5503666666666667,1.1398656107063827,3.7646807591474865,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.2,0.2,1,,0.5402333333333333,1.1663630674863834,3.8521949930791446,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.5,0.5,1,,0.5168333333333333,1.1009400713628075,3.636119788775389,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps1,1.0,1,,0.554,1.0974950713322515,3.624741846315787,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps2,2.0,1,,0.5733,1.049333890944826,3.4656779466425505,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps5,5.0,1,,0.5469,1.0431719869320557,3.4453267743124947,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps10,10.0,1,,0.5498666666666667,1.0583561779363273,3.4954762227914054,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,madifft,,2,,0.4538333333333333,2.7145664569951795,8.432496383032186,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.1,0.1,2,,0.5427666666666666,1.0707711773818247,3.326230624068817,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.2,0.2,2,,0.5190666666666667,0.969026465486647,3.0101720826255405,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps0.5,0.5,2,,0.5374333333333333,1.1343162472918678,3.523626260044185,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps1,1.0,2,,0.5316333333333333,1.0899847858613243,3.3859155448748153,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps2,2.0,2,,0.5442666666666667,1.0235583825352734,3.1795693696535996,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps5,5.0,2,,0.5539,1.0865541604474813,3.3752586916159006,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,privbayes_eps10,10.0,2,,0.5680666666666667,1.0433172664892403,3.2409481275930943,skipped,Strong audits skipped.
POP6_SEEDED_20260321,credit,madifft,,3,,0.5231666666666667,0.8883030964912554,2.9396816491823214,skipped,Strong audits skipped.
