dataset,seed,generation,agent_id,utility,fidelity,normdcr,mia_auc,mia_adv,class_kl,params,guard_failed,fitness,selected_by,privacy_gate_count,relaxed_gate_count,total_candidates,mia_thr,normdcr_thr,relaxed_mia_thr,relaxed_normdcr_thr,utility_floor,pass_rate,n_passing,n_candidates,selected_agent_id,selected
adult_income,1004,2,g2_a4,0.3807030130253443,5.989467426751326e-06,37.13835950802367,0.5376888888888889,0.0753777777777777,0.0,"{'device': 'cuda', 'timesteps': 244, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 1004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'time_embed_dim': 60, 'agent_id': 'g2_a4', 'hidden_dim': 148}",False,0.1440859153687277,privacy_gate,2,2,6,0.55,1.0,0.58,0.95,0.68,0.3333333333333333,2.0,6.0,g0_a5,False
adult_income,1004,2,g2_a5,0.4629574564156782,4.409211930956308e-06,53.03414450884212,0.4846,0.0308,0.0,"{'device': 'cuda', 'timesteps': 213, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 1004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'time_embed_dim': 42, 'agent_id': 'g2_a5', 'hidden_dim': 101, 'lr': 0.0005609003490444328}",False,0.7123722463366567,privacy_gate,2,2,6,0.55,1.0,0.58,0.95,0.68,0.3333333333333333,2.0,6.0,g0_a5,False
adult_income,2004,0,g0_a0,0.6719374812842946,9.253544767007969e-06,12.308571377753523,0.5215555555555556,0.0431111111111111,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 4, 'lr': 0.0011173492928574075, 'agent_id': 'g0_a0'}",False,1.5033333314401969,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,True
adult_income,2004,0,g0_a1,0.6511363678079904,9.518845496388852e-06,26.0497408359337,0.5316333333333333,0.0632666666666665,0.0,"{'device': 'cuda', 'timesteps': 242, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 124, 'lr': 0.00116034483214994, 'agent_id': 'g0_a1'}",False,1.2026581389403426,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,0,g0_a2,0.7387536638205683,4.863736088409935e-06,18.234944085903813,0.5243,0.0485999999999999,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 156, 'lr': 0.0006029943046431031, 'agent_id': 'g0_a2'}",False,1.451945459484679,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,0,g0_a3,0.6040215625903008,1.3646504382842438e-05,12.315922733610387,0.5313666666666667,0.0627333333333333,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a3'}",False,1.3270728485607608,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,0,g0_a4,0.6324972296822827,5.04493135958447e-06,30.82723797094572,0.5425444444444445,0.0850888888888889,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'time_embed_dim': 64, 'lr': 0.0007632004792966658, 'agent_id': 'g0_a4'}",False,0.3644479058384055,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,0,g0_a5,0.665635631241737,5.015874948095973e-06,29.62661654626511,0.5501111111111111,0.1002222222222222,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 151, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 3, 'time_embed_dim': 63, 'lr': 0.0007720609658230396, 'agent_id': 'g0_a5'}",False,0.4746107861998786,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,1,g0_a0,0.729949743578448,8.86010002881335e-06,12.568865947831735,0.5206666666666667,0.0413333333333334,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 4, 'lr': 0.0011173492928574075, 'agent_id': 'g0_a0'}",False,1.8407801048692407,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,True
adult_income,2004,1,g0_a2,0.7309026384752424,4.95291924279684e-06,26.41916365002139,0.5528555555555555,0.105711111111111,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 156, 'lr': 0.0006029943046431031, 'agent_id': 'g0_a2'}",False,1.0519349792832735,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,1,g0_a3,0.6629830487497252,1.25872418225972e-05,12.85980899547874,0.5327666666666666,0.0655333333333332,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a3'}",False,1.7151342652186157,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,1,g1_a3,0.5887222765010455,4.534163246357174e-06,40.67780588073002,0.5402,0.0804,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 131, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g1_a3', 'num_layers': 2, 'time_embed_dim': 69}",False,0.1222628102150567,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,1,g1_a4,0.7086344234723657,6.419133635750757e-06,25.78474410204105,0.5459222222222222,0.0918444444444444,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 156, 'lr': 0.0004862299257130458, 'agent_id': 'g1_a4'}",False,1.1441400358682667,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,1,g1_a5,0.6824038543733261,4.615389059323179e-06,40.5867662555755,0.4989,0.0021999999999999,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 5, 'lr': 0.0008260656623600035, 'agent_id': 'g1_a5'}",False,1.1689662763512807,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,2,g0_a0,0.709528844081327,1.0417594716557509e-05,12.315922733610387,0.5302444444444445,0.060488888888889,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 4, 'lr': 0.0011173492928574075, 'agent_id': 'g0_a0'}",False,1.5533894702363042,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,True
adult_income,2004,2,g0_a3,0.7014601790099857,3.186733267692073e-05,12.51475053649815,0.5520777777777778,0.1041555555555555,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a3'}",False,1.9747963921586424,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,2,g1_a5,0.3910157272234782,1.0812357998213286e-05,38.900247825453285,0.5349777777777778,0.0699555555555555,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 5, 'lr': 0.0008260656623600035, 'agent_id': 'g1_a5'}",False,0.5152513779765697,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,2,g2_a3,0.693978092332736,5.401665543674122e-06,62.53569099903321,0.5191333333333333,0.0382666666666666,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g2_a3', 'hidden_dim': 165, 'num_layers': 4, 'lr': 0.0005357144910736824}",False,1.4923054866994994,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,2,g2_a4,0.3847180726455184,4.2932873359260725e-06,91.77773948001308,0.4592444444444444,0.081511111111111,0.0,"{'device': 'cuda', 'timesteps': 188, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g2_a4', 'hidden_dim': 141, 'num_layers': 2, 'lr': 0.0006965703510320409}",False,0.1718381611038205,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,2004,2,g2_a5,0.5387597996875427,4.93937549607683e-06,12.72966606763812,0.4681333333333333,0.0637333333333334,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 4, 'lr': 0.0005371665706938849, 'agent_id': 'g2_a5', 'time_embed_dim': 54}",False,0.804418581683197,privacy_gate,2,3,6,0.55,1.0,0.58,0.95,0.68,0.5,3.0,6.0,g0_a0,False
adult_income,3004,0,g0_a0,0.5862836627035259,6.191744767013406e-06,19.123484366390034,0.5023333333333333,0.0046666666666665,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 3004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'lr': 0.0006316379408442602, 'agent_id': 'g0_a0'}",False,1.1556204232722551,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g2_a3,False
adult_income,3004,0,g0_a1,0.6621581155231666,5.442537322523436e-06,12.83738338378411,0.4844888888888889,0.0310222222222221,0.0,"{'device': 'cuda', 'timesteps': 212, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 3004, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 109, 'agent_id': 'g0_a1'}",False,1.171460467091236,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g2_a3,False
