dataset,method,seed,fpr,tpr
breast_cancer,tvae,0,0.333333,0.22
breast_cancer,tvae,0,0.333333,0.293333
breast_cancer,tvae,0,0.350877,0.293333
breast_cancer,tvae,0,0.350877,0.323333
breast_cancer,tvae,0,0.368421,0.323333
breast_cancer,tvae,0,0.368421,0.333333
breast_cancer,tvae,0,0.385965,0.333333
breast_cancer,tvae,0,0.385965,0.343333
breast_cancer,tvae,0,0.403509,0.343333
breast_cancer,tvae,0,0.403509,0.356667
breast_cancer,tvae,0,0.421053,0.356667
breast_cancer,tvae,0,0.421053,0.43
breast_cancer,tvae,0,0.438596,0.43
breast_cancer,tvae,0,0.438596,0.436667
breast_cancer,tvae,0,0.45614,0.436667
breast_cancer,tvae,0,0.45614,0.48
breast_cancer,tvae,0,0.473684,0.48
breast_cancer,tvae,0,0.473684,0.493333
breast_cancer,tvae,0,0.491228,0.493333
breast_cancer,tvae,0,0.491228,0.533333
breast_cancer,tvae,0,0.508772,0.533333
breast_cancer,tvae,0,0.508772,0.57
breast_cancer,tvae,0,0.526316,0.57
breast_cancer,tvae,0,0.526316,0.576667
breast_cancer,tvae,0,0.54386,0.576667
breast_cancer,tvae,0,0.54386,0.59
breast_cancer,tvae,0,0.561404,0.59
breast_cancer,tvae,0,0.561404,0.593333
breast_cancer,tvae,0,0.578947,0.593333
breast_cancer,tvae,0,0.578947,0.656667
breast_cancer,tvae,0,0.596491,0.656667
breast_cancer,tvae,0,0.596491,0.66
breast_cancer,tvae,0,0.614035,0.66
breast_cancer,tvae,0,0.614035,0.67
breast_cancer,tvae,0,0.631579,0.67
breast_cancer,tvae,0,0.631579,0.693333
breast_cancer,tvae,0,0.649123,0.693333
breast_cancer,tvae,0,0.649123,0.696667
breast_cancer,tvae,0,0.666667,0.696667
breast_cancer,tvae,0,0.666667,0.73
breast_cancer,tvae,0,0.684211,0.73
breast_cancer,tvae,0,0.684211,0.733333
breast_cancer,tvae,0,0.701754,0.733333
breast_cancer,tvae,0,0.701754,0.773333
breast_cancer,tvae,0,0.719298,0.773333
breast_cancer,tvae,0,0.719298,0.82
breast_cancer,tvae,0,0.736842,0.82
breast_cancer,tvae,0,0.736842,0.873333
breast_cancer,tvae,0,0.754386,0.873333
breast_cancer,tvae,0,0.754386,0.883333
breast_cancer,tvae,0,0.77193,0.883333
breast_cancer,tvae,0,0.77193,0.886667
breast_cancer,tvae,0,0.824561,0.886667
breast_cancer,tvae,0,0.824561,0.9
breast_cancer,tvae,0,0.842105,0.9
breast_cancer,tvae,0,0.842105,0.91
breast_cancer,tvae,0,0.859649,0.91
breast_cancer,tvae,0,0.859649,0.953333
breast_cancer,tvae,0,0.894737,0.953333
breast_cancer,tvae,0,0.894737,0.956667
breast_cancer,tvae,0,0.929825,0.956667
breast_cancer,tvae,0,0.929825,0.983333
breast_cancer,tvae,0,0.947368,0.983333
breast_cancer,tvae,0,0.947368,0.99
breast_cancer,tvae,0,1.0,0.99
breast_cancer,tvae,0,1.0,1.0
breast_cancer,tvae,1,0.0,0.0
breast_cancer,tvae,1,0.0,0.003333
breast_cancer,tvae,1,0.017544,0.003333
breast_cancer,tvae,1,0.017544,0.016667
breast_cancer,tvae,1,0.035088,0.016667
breast_cancer,tvae,1,0.035088,0.043333
breast_cancer,tvae,1,0.052632,0.043333
breast_cancer,tvae,1,0.052632,0.09
breast_cancer,tvae,1,0.070175,0.09
breast_cancer,tvae,1,0.070175,0.11
breast_cancer,tvae,1,0.105263,0.11
breast_cancer,tvae,1,0.105263,0.193333
breast_cancer,tvae,1,0.122807,0.193333
breast_cancer,tvae,1,0.122807,0.236667
breast_cancer,tvae,1,0.140351,0.236667
breast_cancer,tvae,1,0.140351,0.243333
breast_cancer,tvae,1,0.175439,0.243333
breast_cancer,tvae,1,0.175439,0.28
breast_cancer,tvae,1,0.192982,0.28
breast_cancer,tvae,1,0.192982,0.283333
breast_cancer,tvae,1,0.210526,0.283333
breast_cancer,tvae,1,0.210526,0.29
breast_cancer,tvae,1,0.22807,0.29
breast_cancer,tvae,1,0.22807,0.296667
breast_cancer,tvae,1,0.245614,0.296667
breast_cancer,tvae,1,0.245614,0.326667
breast_cancer,tvae,1,0.280702,0.326667
breast_cancer,tvae,1,0.280702,0.36
breast_cancer,tvae,1,0.315789,0.36
breast_cancer,tvae,1,0.315789,0.373333
breast_cancer,tvae,1,0.333333,0.373333
breast_cancer,tvae,1,0.333333,0.496667
breast_cancer,tvae,1,0.350877,0.496667
breast_cancer,tvae,1,0.350877,0.503333
breast_cancer,tvae,1,0.368421,0.503333
breast_cancer,tvae,1,0.368421,0.51
breast_cancer,tvae,1,0.403509,0.51
breast_cancer,tvae,1,0.403509,0.523333
breast_cancer,tvae,1,0.438596,0.523333
breast_cancer,tvae,1,0.438596,0.53
breast_cancer,tvae,1,0.45614,0.53
breast_cancer,tvae,1,0.45614,0.536667
breast_cancer,tvae,1,0.491228,0.536667
breast_cancer,tvae,1,0.491228,0.56
breast_cancer,tvae,1,0.54386,0.56
breast_cancer,tvae,1,0.54386,0.563333
breast_cancer,tvae,1,0.561404,0.563333
breast_cancer,tvae,1,0.561404,0.573333
breast_cancer,tvae,1,0.578947,0.573333
breast_cancer,tvae,1,0.578947,0.576667
breast_cancer,tvae,1,0.596491,0.576667
breast_cancer,tvae,1,0.596491,0.613333
breast_cancer,tvae,1,0.614035,0.613333
breast_cancer,tvae,1,0.614035,0.623333
breast_cancer,tvae,1,0.631579,0.623333
breast_cancer,tvae,1,0.631579,0.643333
breast_cancer,tvae,1,0.649123,0.643333
breast_cancer,tvae,1,0.649123,0.663333
breast_cancer,tvae,1,0.666667,0.663333
breast_cancer,tvae,1,0.666667,0.69
breast_cancer,tvae,1,0.701754,0.69
breast_cancer,tvae,1,0.701754,0.693333
breast_cancer,tvae,1,0.719298,0.693333
breast_cancer,tvae,1,0.719298,0.726667
breast_cancer,tvae,1,0.736842,0.726667
breast_cancer,tvae,1,0.736842,0.73
breast_cancer,tvae,1,0.77193,0.73
breast_cancer,tvae,1,0.77193,0.753333
breast_cancer,tvae,1,0.789474,0.753333
breast_cancer,tvae,1,0.789474,0.8
breast_cancer,tvae,1,0.807018,0.8
breast_cancer,tvae,1,0.807018,0.803333
breast_cancer,tvae,1,0.824561,0.803333
breast_cancer,tvae,1,0.824561,0.816667
breast_cancer,tvae,1,0.859649,0.816667
breast_cancer,tvae,1,0.859649,0.82
breast_cancer,tvae,1,0.877193,0.82
breast_cancer,tvae,1,0.877193,0.853333
breast_cancer,tvae,1,0.894737,0.853333
breast_cancer,tvae,1,0.894737,0.856667
breast_cancer,tvae,1,0.912281,0.856667
breast_cancer,tvae,1,0.912281,0.876667
breast_cancer,tvae,1,0.929825,0.876667
breast_cancer,tvae,1,0.929825,0.886667
breast_cancer,tvae,1,0.964912,0.886667
breast_cancer,tvae,1,0.964912,0.96
breast_cancer,tvae,1,0.982456,0.96
breast_cancer,tvae,1,0.982456,0.976667
breast_cancer,tvae,1,1.0,0.976667
breast_cancer,tvae,1,1.0,1.0
breast_cancer,tvae,2,0.0,0.0
breast_cancer,tvae,2,0.0,0.003333
breast_cancer,tvae,2,0.0,0.016667
breast_cancer,tvae,2,0.017544,0.016667
breast_cancer,tvae,2,0.017544,0.026667
breast_cancer,tvae,2,0.052632,0.026667
breast_cancer,tvae,2,0.052632,0.036667
breast_cancer,tvae,2,0.087719,0.036667
breast_cancer,tvae,2,0.087719,0.056667
breast_cancer,tvae,2,0.105263,0.056667
breast_cancer,tvae,2,0.105263,0.073333
breast_cancer,tvae,2,0.122807,0.073333
breast_cancer,tvae,2,0.122807,0.09
breast_cancer,tvae,2,0.140351,0.09
breast_cancer,tvae,2,0.140351,0.093333
breast_cancer,tvae,2,0.157895,0.093333
breast_cancer,tvae,2,0.157895,0.096667
breast_cancer,tvae,2,0.175439,0.096667
breast_cancer,tvae,2,0.175439,0.11
breast_cancer,tvae,2,0.192982,0.11
breast_cancer,tvae,2,0.192982,0.116667
breast_cancer,tvae,2,0.245614,0.116667
breast_cancer,tvae,2,0.245614,0.136667
breast_cancer,tvae,2,0.263158,0.136667
breast_cancer,tvae,2,0.263158,0.15
breast_cancer,tvae,2,0.280702,0.15
breast_cancer,tvae,2,0.280702,0.186667
breast_cancer,tvae,2,0.298246,0.186667
breast_cancer,tvae,2,0.298246,0.203333
breast_cancer,tvae,2,0.315789,0.203333
breast_cancer,tvae,2,0.315789,0.206667
breast_cancer,tvae,2,0.350877,0.206667
breast_cancer,tvae,2,0.350877,0.216667
breast_cancer,tvae,2,0.368421,0.216667
breast_cancer,tvae,2,0.368421,0.22
breast_cancer,tvae,2,0.385965,0.22
breast_cancer,tvae,2,0.385965,0.236667
breast_cancer,tvae,2,0.403509,0.236667
breast_cancer,tvae,2,0.403509,0.24
breast_cancer,tvae,2,0.421053,0.24
breast_cancer,tvae,2,0.421053,0.28
breast_cancer,tvae,2,0.438596,0.28
breast_cancer,tvae,2,0.438596,0.286667
breast_cancer,tvae,2,0.45614,0.286667
breast_cancer,tvae,2,0.45614,0.316667
breast_cancer,tvae,2,0.473684,0.316667
breast_cancer,tvae,2,0.473684,0.343333
breast_cancer,tvae,2,0.491228,0.343333
breast_cancer,tvae,2,0.491228,0.373333
breast_cancer,tvae,2,0.508772,0.373333
breast_cancer,tvae,2,0.508772,0.396667
breast_cancer,tvae,2,0.526316,0.396667
breast_cancer,tvae,2,0.526316,0.41
breast_cancer,tvae,2,0.54386,0.41
breast_cancer,tvae,2,0.54386,0.45
breast_cancer,tvae,2,0.561404,0.45
breast_cancer,tvae,2,0.561404,0.486667
breast_cancer,tvae,2,0.578947,0.486667
breast_cancer,tvae,2,0.578947,0.493333
breast_cancer,tvae,2,0.596491,0.493333
breast_cancer,tvae,2,0.596491,0.52
breast_cancer,tvae,2,0.614035,0.52
breast_cancer,tvae,2,0.614035,0.56
breast_cancer,tvae,2,0.631579,0.56
breast_cancer,tvae,2,0.631579,0.566667
breast_cancer,tvae,2,0.649123,0.566667
breast_cancer,tvae,2,0.649123,0.586667
breast_cancer,tvae,2,0.666667,0.586667
breast_cancer,tvae,2,0.666667,0.673333
breast_cancer,tvae,2,0.684211,0.673333
breast_cancer,tvae,2,0.684211,0.69
breast_cancer,tvae,2,0.701754,0.69
breast_cancer,tvae,2,0.701754,0.71
breast_cancer,tvae,2,0.719298,0.71
breast_cancer,tvae,2,0.719298,0.736667
breast_cancer,tvae,2,0.736842,0.736667
breast_cancer,tvae,2,0.736842,0.793333
breast_cancer,tvae,2,0.754386,0.793333
breast_cancer,tvae,2,0.754386,0.84
breast_cancer,tvae,2,0.77193,0.84
breast_cancer,tvae,2,0.77193,0.856667
breast_cancer,tvae,2,0.789474,0.856667
breast_cancer,tvae,2,0.789474,0.863333
breast_cancer,tvae,2,0.824561,0.863333
breast_cancer,tvae,2,0.824561,0.876667
breast_cancer,tvae,2,0.842105,0.876667
breast_cancer,tvae,2,0.842105,0.89
breast_cancer,tvae,2,0.859649,0.89
breast_cancer,tvae,2,0.859649,0.903333
breast_cancer,tvae,2,0.877193,0.903333
breast_cancer,tvae,2,0.877193,0.906667
breast_cancer,tvae,2,0.894737,0.906667
breast_cancer,tvae,2,0.894737,0.946667
breast_cancer,tvae,2,0.912281,0.946667
breast_cancer,tvae,2,0.912281,0.956667
breast_cancer,tvae,2,0.929825,0.956667
breast_cancer,tvae,2,0.929825,0.96
breast_cancer,tvae,2,0.947368,0.96
breast_cancer,tvae,2,0.947368,0.986667
breast_cancer,tvae,2,0.982456,0.986667
breast_cancer,tvae,2,0.982456,0.996667
breast_cancer,tvae,2,1.0,0.996667
breast_cancer,tvae,2,1.0,1.0
breast_cancer,tvae,3,0.0,0.0
breast_cancer,tvae,3,0.0,0.003333
breast_cancer,tvae,3,0.0,0.033333
breast_cancer,tvae,3,0.035088,0.033333
breast_cancer,tvae,3,0.035088,0.036667
breast_cancer,tvae,3,0.052632,0.036667
breast_cancer,tvae,3,0.052632,0.06
breast_cancer,tvae,3,0.070175,0.06
breast_cancer,tvae,3,0.070175,0.063333
breast_cancer,tvae,3,0.087719,0.063333
breast_cancer,tvae,3,0.087719,0.076667
breast_cancer,tvae,3,0.105263,0.076667
breast_cancer,tvae,3,0.105263,0.09
breast_cancer,tvae,3,0.140351,0.09
breast_cancer,tvae,3,0.140351,0.1
breast_cancer,tvae,3,0.175439,0.1
breast_cancer,tvae,3,0.175439,0.23
breast_cancer,tvae,3,0.210526,0.23
breast_cancer,tvae,3,0.210526,0.26
breast_cancer,tvae,3,0.22807,0.26
breast_cancer,tvae,3,0.22807,0.263333
breast_cancer,tvae,3,0.245614,0.263333
breast_cancer,tvae,3,0.245614,0.273333
breast_cancer,tvae,3,0.263158,0.273333
breast_cancer,tvae,3,0.263158,0.29
breast_cancer,tvae,3,0.280702,0.29
breast_cancer,tvae,3,0.280702,0.31
breast_cancer,tvae,3,0.298246,0.31
breast_cancer,tvae,3,0.298246,0.316667
breast_cancer,tvae,3,0.315789,0.316667
breast_cancer,tvae,3,0.315789,0.34
breast_cancer,tvae,3,0.333333,0.34
breast_cancer,tvae,3,0.333333,0.38
breast_cancer,tvae,3,0.350877,0.38
breast_cancer,tvae,3,0.350877,0.393333
breast_cancer,tvae,3,0.368421,0.393333
breast_cancer,tvae,3,0.368421,0.406667
breast_cancer,tvae,3,0.385965,0.406667
breast_cancer,tvae,3,0.385965,0.41
breast_cancer,tvae,3,0.421053,0.41
breast_cancer,tvae,3,0.421053,0.433333
breast_cancer,tvae,3,0.438596,0.433333
breast_cancer,tvae,3,0.438596,0.456667
breast_cancer,tvae,3,0.45614,0.456667
breast_cancer,tvae,3,0.45614,0.476667
breast_cancer,tvae,3,0.491228,0.476667
breast_cancer,tvae,3,0.491228,0.49
breast_cancer,tvae,3,0.508772,0.49
breast_cancer,tvae,3,0.508772,0.493333
breast_cancer,tvae,3,0.526316,0.493333
breast_cancer,tvae,3,0.526316,0.496667
breast_cancer,tvae,3,0.54386,0.496667
breast_cancer,tvae,3,0.54386,0.516667
breast_cancer,tvae,3,0.561404,0.516667
breast_cancer,tvae,3,0.561404,0.52
breast_cancer,tvae,3,0.578947,0.52
breast_cancer,tvae,3,0.578947,0.55
breast_cancer,tvae,3,0.596491,0.55
breast_cancer,tvae,3,0.596491,0.556667
breast_cancer,tvae,3,0.614035,0.556667
breast_cancer,tvae,3,0.614035,0.56
breast_cancer,tvae,3,0.631579,0.56
breast_cancer,tvae,3,0.631579,0.57
breast_cancer,tvae,3,0.649123,0.57
breast_cancer,tvae,3,0.649123,0.58
breast_cancer,tvae,3,0.666667,0.58
breast_cancer,tvae,3,0.666667,0.606667
breast_cancer,tvae,3,0.684211,0.606667
breast_cancer,tvae,3,0.684211,0.626667
breast_cancer,tvae,3,0.701754,0.626667
breast_cancer,tvae,3,0.701754,0.636667
breast_cancer,tvae,3,0.719298,0.636667
breast_cancer,tvae,3,0.719298,0.65
breast_cancer,tvae,3,0.736842,0.65
breast_cancer,tvae,3,0.736842,0.686667
breast_cancer,tvae,3,0.754386,0.686667
breast_cancer,tvae,3,0.754386,0.706667
breast_cancer,tvae,3,0.77193,0.706667
breast_cancer,tvae,3,0.77193,0.753333
breast_cancer,tvae,3,0.789474,0.753333
breast_cancer,tvae,3,0.789474,0.77
breast_cancer,tvae,3,0.807018,0.77
breast_cancer,tvae,3,0.807018,0.78
breast_cancer,tvae,3,0.824561,0.78
breast_cancer,tvae,3,0.824561,0.803333
breast_cancer,tvae,3,0.842105,0.803333
breast_cancer,tvae,3,0.842105,0.856667
breast_cancer,tvae,3,0.859649,0.856667
breast_cancer,tvae,3,0.859649,0.86
breast_cancer,tvae,3,0.877193,0.86
breast_cancer,tvae,3,0.877193,0.886667
breast_cancer,tvae,3,0.894737,0.886667
breast_cancer,tvae,3,0.894737,0.906667
breast_cancer,tvae,3,0.912281,0.906667
breast_cancer,tvae,3,0.912281,0.916667
breast_cancer,tvae,3,0.929825,0.916667
breast_cancer,tvae,3,0.929825,0.93
breast_cancer,tvae,3,0.947368,0.93
breast_cancer,tvae,3,0.947368,0.976667
breast_cancer,tvae,3,0.964912,0.976667
breast_cancer,tvae,3,0.964912,0.983333
breast_cancer,tvae,3,0.982456,0.983333
breast_cancer,tvae,3,0.982456,0.996667
breast_cancer,tvae,3,1.0,0.996667
breast_cancer,tvae,3,1.0,1.0
breast_cancer,tvae,4,0.0,0.0
breast_cancer,tvae,4,0.0,0.003333
breast_cancer,tvae,4,0.0,0.01
breast_cancer,tvae,4,0.017544,0.01
breast_cancer,tvae,4,0.017544,0.023333
breast_cancer,tvae,4,0.052632,0.023333
breast_cancer,tvae,4,0.052632,0.033333
breast_cancer,tvae,4,0.070175,0.033333
breast_cancer,tvae,4,0.070175,0.04
breast_cancer,tvae,4,0.087719,0.04
breast_cancer,tvae,4,0.087719,0.06
breast_cancer,tvae,4,0.105263,0.06
breast_cancer,tvae,4,0.105263,0.08
breast_cancer,tvae,4,0.122807,0.08
breast_cancer,tvae,4,0.122807,0.1
breast_cancer,tvae,4,0.140351,0.1
breast_cancer,tvae,4,0.140351,0.16
breast_cancer,tvae,4,0.157895,0.16
breast_cancer,tvae,4,0.157895,0.17
breast_cancer,tvae,4,0.175439,0.17
breast_cancer,tvae,4,0.175439,0.193333
breast_cancer,tvae,4,0.192982,0.193333
breast_cancer,tvae,4,0.192982,0.2
breast_cancer,tvae,4,0.210526,0.2
breast_cancer,tvae,4,0.210526,0.226667
breast_cancer,tvae,4,0.22807,0.226667
breast_cancer,tvae,4,0.22807,0.253333
breast_cancer,tvae,4,0.245614,0.253333
breast_cancer,tvae,4,0.245614,0.31
breast_cancer,tvae,4,0.263158,0.31
breast_cancer,tvae,4,0.263158,0.313333
breast_cancer,tvae,4,0.280702,0.313333
breast_cancer,tvae,4,0.280702,0.326667
breast_cancer,tvae,4,0.333333,0.326667
breast_cancer,tvae,4,0.333333,0.366667
breast_cancer,tvae,4,0.350877,0.366667
breast_cancer,tvae,4,0.350877,0.386667
breast_cancer,tvae,4,0.385965,0.386667
breast_cancer,tvae,4,0.385965,0.39
breast_cancer,tvae,4,0.403509,0.39
breast_cancer,tvae,4,0.403509,0.413333
breast_cancer,tvae,4,0.438596,0.413333
breast_cancer,tvae,4,0.438596,0.42
breast_cancer,tvae,4,0.45614,0.42
breast_cancer,tvae,4,0.45614,0.54
breast_cancer,tvae,4,0.473684,0.54
breast_cancer,tvae,4,0.473684,0.563333
breast_cancer,tvae,4,0.491228,0.563333
breast_cancer,tvae,4,0.491228,0.59
breast_cancer,tvae,4,0.508772,0.59
breast_cancer,tvae,4,0.508772,0.596667
breast_cancer,tvae,4,0.526316,0.596667
breast_cancer,tvae,4,0.526316,0.63
breast_cancer,tvae,4,0.54386,0.63
breast_cancer,tvae,4,0.54386,0.653333
breast_cancer,tvae,4,0.561404,0.653333
breast_cancer,tvae,4,0.561404,0.68
breast_cancer,tvae,4,0.614035,0.68
breast_cancer,tvae,4,0.614035,0.7
breast_cancer,tvae,4,0.631579,0.7
breast_cancer,tvae,4,0.631579,0.706667
breast_cancer,tvae,4,0.649123,0.706667
breast_cancer,tvae,4,0.649123,0.726667
breast_cancer,tvae,4,0.666667,0.726667
breast_cancer,tvae,4,0.666667,0.736667
breast_cancer,tvae,4,0.684211,0.736667
breast_cancer,tvae,4,0.684211,0.743333
breast_cancer,tvae,4,0.701754,0.743333
breast_cancer,tvae,4,0.701754,0.746667
breast_cancer,tvae,4,0.719298,0.746667
breast_cancer,tvae,4,0.719298,0.753333
breast_cancer,tvae,4,0.77193,0.753333
breast_cancer,tvae,4,0.77193,0.756667
breast_cancer,tvae,4,0.789474,0.756667
breast_cancer,tvae,4,0.789474,0.763333
breast_cancer,tvae,4,0.807018,0.763333
breast_cancer,tvae,4,0.807018,0.786667
breast_cancer,tvae,4,0.824561,0.786667
breast_cancer,tvae,4,0.824561,0.836667
breast_cancer,tvae,4,0.842105,0.836667
breast_cancer,tvae,4,0.842105,0.863333
breast_cancer,tvae,4,0.859649,0.863333
breast_cancer,tvae,4,0.859649,0.87
breast_cancer,tvae,4,0.877193,0.87
breast_cancer,tvae,4,0.877193,0.896667
breast_cancer,tvae,4,0.894737,0.896667
breast_cancer,tvae,4,0.894737,0.903333
breast_cancer,tvae,4,0.912281,0.903333
breast_cancer,tvae,4,0.912281,0.946667
breast_cancer,tvae,4,0.929825,0.946667
breast_cancer,tvae,4,0.929825,0.973333
breast_cancer,tvae,4,0.947368,0.973333
breast_cancer,tvae,4,0.947368,0.986667
breast_cancer,tvae,4,0.964912,0.986667
breast_cancer,tvae,4,0.964912,0.996667
breast_cancer,tvae,4,1.0,0.996667
breast_cancer,tvae,4,1.0,1.0
breast_cancer,ctgan,0,0.0,0.0
breast_cancer,ctgan,0,0.0,0.003333
breast_cancer,ctgan,0,0.0,0.03
breast_cancer,ctgan,0,0.017544,0.03
breast_cancer,ctgan,0,0.017544,0.04
breast_cancer,ctgan,0,0.035088,0.04
breast_cancer,ctgan,0,0.035088,0.046667
breast_cancer,ctgan,0,0.052632,0.046667
breast_cancer,ctgan,0,0.052632,0.12
breast_cancer,ctgan,0,0.070175,0.12
breast_cancer,ctgan,0,0.070175,0.14
breast_cancer,ctgan,0,0.105263,0.14
breast_cancer,ctgan,0,0.105263,0.176667
breast_cancer,ctgan,0,0.122807,0.176667
breast_cancer,ctgan,0,0.122807,0.196667
breast_cancer,ctgan,0,0.140351,0.196667
breast_cancer,ctgan,0,0.140351,0.226667
breast_cancer,ctgan,0,0.157895,0.226667
breast_cancer,ctgan,0,0.157895,0.266667
breast_cancer,ctgan,0,0.175439,0.266667
breast_cancer,ctgan,0,0.175439,0.273333
breast_cancer,ctgan,0,0.210526,0.273333
breast_cancer,ctgan,0,0.210526,0.32
breast_cancer,ctgan,0,0.22807,0.32
breast_cancer,ctgan,0,0.22807,0.346667
breast_cancer,ctgan,0,0.245614,0.346667
breast_cancer,ctgan,0,0.245614,0.373333
breast_cancer,ctgan,0,0.263158,0.373333
breast_cancer,ctgan,0,0.263158,0.4
breast_cancer,ctgan,0,0.280702,0.4
breast_cancer,ctgan,0,0.280702,0.403333
breast_cancer,ctgan,0,0.298246,0.403333
breast_cancer,ctgan,0,0.298246,0.413333
breast_cancer,ctgan,0,0.315789,0.413333
breast_cancer,ctgan,0,0.315789,0.423333
breast_cancer,ctgan,0,0.333333,0.423333
breast_cancer,ctgan,0,0.333333,0.463333
breast_cancer,ctgan,0,0.350877,0.463333
breast_cancer,ctgan,0,0.350877,0.473333
breast_cancer,ctgan,0,0.368421,0.473333
breast_cancer,ctgan,0,0.368421,0.51
breast_cancer,ctgan,0,0.385965,0.51
breast_cancer,ctgan,0,0.385965,0.513333
breast_cancer,ctgan,0,0.403509,0.513333
breast_cancer,ctgan,0,0.403509,0.543333
breast_cancer,ctgan,0,0.438596,0.543333
breast_cancer,ctgan,0,0.438596,0.583333
breast_cancer,ctgan,0,0.45614,0.583333
breast_cancer,ctgan,0,0.45614,0.603333
breast_cancer,ctgan,0,0.473684,0.603333
breast_cancer,ctgan,0,0.473684,0.606667
breast_cancer,ctgan,0,0.491228,0.606667
breast_cancer,ctgan,0,0.491228,0.61
breast_cancer,ctgan,0,0.508772,0.61
breast_cancer,ctgan,0,0.508772,0.623333
breast_cancer,ctgan,0,0.526316,0.623333
breast_cancer,ctgan,0,0.526316,0.63
breast_cancer,ctgan,0,0.54386,0.63
breast_cancer,ctgan,0,0.54386,0.663333
breast_cancer,ctgan,0,0.561404,0.663333
breast_cancer,ctgan,0,0.561404,0.7
breast_cancer,ctgan,0,0.578947,0.7
breast_cancer,ctgan,0,0.578947,0.713333
breast_cancer,ctgan,0,0.596491,0.713333
breast_cancer,ctgan,0,0.596491,0.746667
breast_cancer,ctgan,0,0.614035,0.746667
breast_cancer,ctgan,0,0.614035,0.756667
breast_cancer,ctgan,0,0.649123,0.756667
breast_cancer,ctgan,0,0.649123,0.783333
breast_cancer,ctgan,0,0.666667,0.783333
breast_cancer,ctgan,0,0.666667,0.823333
