run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,adult_income,ctgan,,1,logistic_regression,f1_macro,0.7639470198675496,True,535,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,1,logistic_regression,roc_auc,0.8817196144378241,True,535,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,1,logistic_regression,accuracy,0.7441680486456606,True,137,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,1,logistic_regression,f1_macro,0.6836915520628684,True,137,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,1,logistic_regression,roc_auc,0.7720716171421985,True,137,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,1,logistic_regression,accuracy,0.7522388059701492,True,169,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,1,logistic_regression,f1_macro,0.42973844206445716,True,169,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,1,logistic_regression,roc_auc,0.6334735436418026,True,169,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,2,logistic_regression,accuracy,0.7855168601437258,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,2,logistic_regression,f1_macro,0.6612005301762893,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,2,logistic_regression,roc_auc,0.8321904475422306,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,2,logistic_regression,accuracy,0.8035378662244334,True,745,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,2,logistic_regression,f1_macro,0.7471295013953375,True,745,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,2,logistic_regression,roc_auc,0.8612238552991852,True,745,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,2,logistic_regression,accuracy,0.8266445550027639,True,907,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,2,logistic_regression,f1_macro,0.7394240318943268,True,907,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,2,logistic_regression,roc_auc,0.8785224627378146,True,907,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,2,logistic_regression,accuracy,0.6981757877280266,True,185,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,2,logistic_regression,f1_macro,0.6104133439659756,True,185,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,2,logistic_regression,roc_auc,0.7265652465073196,True,185,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,2,logistic_regression,accuracy,0.7502487562189055,True,131,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,2,logistic_regression,f1_macro,0.4354919832733945,True,131,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,2,logistic_regression,roc_auc,0.6405261728604541,True,131,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,3,logistic_regression,accuracy,0.7855168601437258,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,3,logistic_regression,f1_macro,0.6612005301762893,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,3,logistic_regression,roc_auc,0.832190513106001,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,3,logistic_regression,accuracy,0.7907131011608624,True,706,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,3,logistic_regression,f1_macro,0.7340852345922331,True,706,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,3,logistic_regression,roc_auc,0.8490732495489541,True,706,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,3,logistic_regression,accuracy,0.8176893311221669,True,792,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,3,logistic_regression,f1_macro,0.7657841895304507,True,792,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,3,logistic_regression,roc_auc,0.8801490343177822,True,792,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,3,logistic_regression,accuracy,0.7428413488114981,True,97,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,3,logistic_regression,f1_macro,0.6381614204781938,True,97,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,3,logistic_regression,roc_auc,0.7599187822237736,True,97,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,3,logistic_regression,accuracy,0.7040353786622443,True,126,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,3,logistic_regression,f1_macro,0.5689094216024949,True,126,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,3,logistic_regression,roc_auc,0.6418524623719688,True,126,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,4,logistic_regression,accuracy,0.7855168601437258,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,4,logistic_regression,f1_macro,0.6612005301762893,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,4,logistic_regression,roc_auc,0.8321904475422306,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,4,logistic_regression,accuracy,0.8003316749585406,True,933,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,4,logistic_regression,f1_macro,0.7412889542551317,True,933,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,4,logistic_regression,roc_auc,0.8530908007080362,True,933,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,4,logistic_regression,accuracy,0.8183526810392482,True,750,success,,31654,
