run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
UNIFIED_FINAL_20260410,pima,tvae,,3,0.516057551262445,0.5198701298701299,0.4457014042981603,0.9232397748828582,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,ctgan,,3,0.5227850427750556,0.5147619047619048,0.5843265934552804,1.2103923106305259,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tabddpm_single,,3,0.5472328856430476,0.5456709956709956,0.47293242515185496,0.979646959873411,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,madifft,,3,0.5713374183771487,0.5458441558441558,0.5021952715380757,1.04026293157444,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,gaussian_copula,,4,0.5286733317381549,0.5090043290043289,0.5802211245069753,1.1270318244298587,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tvae,,4,0.5180619275997074,0.5040692640692641,0.4060539633305217,0.7887264351125347,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,ctgan,,4,0.5281184870773211,0.5232467532467533,0.6052993978886435,1.1757443083589965,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tabddpm_single,,4,0.5822747937538363,0.5676190476190476,0.5270678706840531,1.0237859995189955,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,madifft,,4,0.5779747476323738,0.5707792207792208,0.4943995063279672,0.9603303879835415,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,gaussian_copula,,0,0.5104560342655581,0.508132471095434,0.9223416924829922,2.222421065425428,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tvae,,0,0.5301363343691385,0.5451695081324711,0.5268523679872155,1.269472919338565,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,heart,ctgan,,0,0.47708630777413846,0.4334705075445816,1.4165542625439593,3.4132470201155187,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,tabddpm_single,,0,0.5725763556451388,0.5729962766999803,2.9157425899209657,7.025604291782504,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,heart,madifft,,0,0.511771786904062,0.3838918283362728,3.627002784443183,8.739415618091936,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
